Symbol,Name,Market Cap,Industry,Sector
DRI,"Darden Restaurants, Inc.",17814331392,restaurants,Consumer-Cyclical
YUMC,"Yum China Holdings, Inc.",14983433216,restaurants,Consumer-Cyclical
WING,Wingstop Inc.,11411713024,restaurants,Consumer-Cyclical
TXRH,"Texas Roadhouse, Inc.",10927609856,restaurants,Consumer-Cyclical
CAVA,"CAVA Group, Inc.",8228101632,restaurants,Consumer-Cyclical
BROS,Dutch Bros Inc.,4810599424,restaurants,Consumer-Cyclical
SHAK,Shake Shack Inc.,4560672256,restaurants,Consumer-Cyclical
WEN,The Wendy's Company,4088300544,restaurants,Consumer-Cyclical
SG,"Sweetgreen, Inc.",2502250496,restaurants,Consumer-Cyclical
EAT,"Brinker International, Inc.",2446087680,restaurants,Consumer-Cyclical
ARCO,Arcos Dorados Holdings Inc.,2371975424,restaurants,Consumer-Cyclical
BLMN,"Bloomin' Brands, Inc.",2229878016,restaurants,Consumer-Cyclical
PZZA,"Papa John's International, Inc.",1943048960,restaurants,Consumer-Cyclical
CAKE,The Cheesecake Factory Incorporated,1716240640,restaurants,Consumer-Cyclical
FWRG,"First Watch Restaurant Group, Inc.",1512331136,restaurants,Consumer-Cyclical
CNNE,"Cannae Holdings, Inc.",1264863872,restaurants,Consumer-Cyclical
CBRL,"Cracker Barrel Old Country Store, Inc.",1245703680,restaurants,Consumer-Cyclical
KRUS,"Kura Sushi USA, Inc.",1189555712,restaurants,Consumer-Cyclical
JACK,Jack in the Box Inc.,1078984320,restaurants,Consumer-Cyclical
BJRI,"BJ's Restaurants, Inc.",810925888,restaurants,Consumer-Cyclical
PTLO,Portillo's Inc.,733814272,restaurants,Consumer-Cyclical
DIN,"Dine Brands Global, Inc.",677305024,restaurants,Consumer-Cyclical
BH,Biglari Holdings Inc.,631018944,restaurants,Consumer-Cyclical
TAST,"Carrols Restaurant Group, Inc.",522920288,restaurants,Consumer-Cyclical
CHUY,"Chuy's Holdings, Inc.",504971456,restaurants,Consumer-Cyclical
RICK,"RCI Hospitality Holdings, Inc.",477062912,restaurants,Consumer-Cyclical
DENN,Denny's Corporation,420830496,restaurants,Consumer-Cyclical
GENK,"GEN Restaurant Group, Inc.",329268992,restaurants,Consumer-Cyclical
LOCO,"El Pollo Loco Holdings, Inc.",312145856,restaurants,Consumer-Cyclical
PBPB,Potbelly Corporation,293859712,restaurants,Consumer-Cyclical
NATH,"Nathan's Famous, Inc.",272403328,restaurants,Consumer-Cyclical
STKS,"The ONE Group Hospitality, Inc.",159986432,restaurants,Consumer-Cyclical
FAT,FAT Brands Inc.,123138688,restaurants,Consumer-Cyclical
RRGB,"Red Robin Gourmet Burgers, Inc.",114219816,restaurants,Consumer-Cyclical
BDL,"Flanigan's Enterprises, Inc.",49793236,restaurants,Consumer-Cyclical
HD,"The Home Depot, Inc.",339774963712,home-improvement-retail,Consumer-Cyclical
LOW,"Lowe's Companies, Inc.",132822933504,home-improvement-retail,Consumer-Cyclical
FND,"Floor & Decor Holdings, Inc.",12096636928,home-improvement-retail,Consumer-Cyclical
ARHS,"Arhaus, Inc.",1846150528,home-improvement-retail,Consumer-Cyclical
HVT,"Haverty Furniture Companies, Inc.",466106848,home-improvement-retail,Consumer-Cyclical
TTSH,"Tile Shop Holdings, Inc.",309011840,home-improvement-retail,Consumer-Cyclical
BKNG,Booking Holdings Inc.,121371557888,travel-services,Consumer-Cyclical
ABNB,"Airbnb, Inc.",101468872704,travel-services,Consumer-Cyclical
RCL,Royal Caribbean Cruises Ltd.,35568205824,travel-services,Consumer-Cyclical
CCL,Carnival Corporation & plc,18916399104,travel-services,Consumer-Cyclical
EXPE,"Expedia Group, Inc.",15277880320,travel-services,Consumer-Cyclical
MMYT,MakeMyTrip Limited,7895215104,travel-services,Consumer-Cyclical
NCLH,Norwegian Cruise Line Holdings Ltd.,6860125184,travel-services,Consumer-Cyclical
TRIP,"Tripadvisor, Inc.",3590380800,travel-services,Consumer-Cyclical
TNL,Travel + Leisure Co.,3185478656,travel-services,Consumer-Cyclical
DESP,"Despegar.com, Corp.",886266688,travel-services,Consumer-Cyclical
LIND,"Lindblad Expeditions Holdings, Inc.",392665280,travel-services,Consumer-Cyclical
ORLY,"O'Reilly Automotive, Inc.",59791400960,specialty-retail,Consumer-Cyclical
AZO,"AutoZone, Inc.",51081621504,specialty-retail,Consumer-Cyclical
TSCO,Tractor Supply Company,29164304384,specialty-retail,Consumer-Cyclical
WSM,"Williams-Sonoma, Inc.",19577616384,specialty-retail,Consumer-Cyclical
ULTA,"Ulta Beauty, Inc.",19181500416,specialty-retail,Consumer-Cyclical
DKS,"DICK'S Sporting Goods, Inc.",16583361536,specialty-retail,Consumer-Cyclical
BBY,"Best Buy Co., Inc.",16111733760,specialty-retail,Consumer-Cyclical
CASY,"Casey's General Stores, Inc.",11620440064,specialty-retail,Consumer-Cyclical
BBWI,"Bath & Body Works, Inc.",10338514944,specialty-retail,Consumer-Cyclical
MUSA,Murphy USA Inc.,8130454016,specialty-retail,Consumer-Cyclical
FIVE,"Five Below, Inc.",7992382464,specialty-retail,Consumer-Cyclical
GME,GameStop Corp.,5042866688,specialty-retail,Consumer-Cyclical
RH,RH,5037705728,specialty-retail,Consumer-Cyclical
AAP,"Advance Auto Parts, Inc.",4548801024,specialty-retail,Consumer-Cyclical
ASO,"Academy Sports and Outdoors, Inc.",4235603456,specialty-retail,Consumer-Cyclical
SVV,"Savers Value Village, Inc.",2683764224,specialty-retail,Consumer-Cyclical
ODP,The ODP Corporation,1894646400,specialty-retail,Consumer-Cyclical
EYE,"National Vision Holdings, Inc.",1405456256,specialty-retail,Consumer-Cyclical
WINA,Winmark Corporation,1274113664,specialty-retail,Consumer-Cyclical
SBH,"Sally Beauty Holdings, Inc.",1130649472,specialty-retail,Consumer-Cyclical
BWMX,"Betterware de México, S.A.P.I. de C.V.",637365824,specialty-retail,Consumer-Cyclical
HZO,"MarineMax, Inc.",575599104,specialty-retail,Consumer-Cyclical
FLWS,"1-800-FLOWERS.COM, Inc.",574025024,specialty-retail,Consumer-Cyclical
BBW,"Build-A-Bear Workshop, Inc.",418707008,specialty-retail,Consumer-Cyclical
ONEW,OneWater Marine Inc.,362877728,specialty-retail,Consumer-Cyclical
TJX,"The TJX Companies, Inc.",107712069632,apparel-retail,Consumer-Cyclical
LULU,Lululemon Athletica Inc.,44751740928,apparel-retail,Consumer-Cyclical
ROST,"Ross Stores, Inc.",43871567872,apparel-retail,Consumer-Cyclical
BURL,"Burlington Stores, Inc.",11858378752,apparel-retail,Consumer-Cyclical
GPS,"The Gap, Inc.",8064145408,apparel-retail,Consumer-Cyclical
ANF,Abercrombie & Fitch Co.,6579468288,apparel-retail,Consumer-Cyclical
AEO,"American Eagle Outfitters, Inc.",4790914560,apparel-retail,Consumer-Cyclical
URBN,"Urban Outfitters, Inc.",3717794304,apparel-retail,Consumer-Cyclical
BOOT,"Boot Barn Holdings, Inc.",3190695424,apparel-retail,Consumer-Cyclical
CRI,"Carter's, Inc.",2560376832,apparel-retail,Consumer-Cyclical
FL,"Foot Locker, Inc.",2060927232,apparel-retail,Consumer-Cyclical
BKE,"The Buckle, Inc.",1930200960,apparel-retail,Consumer-Cyclical
GES,"Guess?, Inc.",1427991296,apparel-retail,Consumer-Cyclical
VSCO,Victoria's Secret & Co.,1361457024,apparel-retail,Consumer-Cyclical
CAL,"Caleres, Inc.",1300430848,apparel-retail,Consumer-Cyclical
HIBB,"Hibbett, Inc.",1034696768,apparel-retail,Consumer-Cyclical
SCVL,"Shoe Carnival, Inc.",938777536,apparel-retail,Consumer-Cyclical
CURV,Torrid Holdings Inc.,553033792,apparel-retail,Consumer-Cyclical
LE,"Lands' End, Inc.",446871456,apparel-retail,Consumer-Cyclical
ZUMZ,Zumiez Inc.,348539264,apparel-retail,Consumer-Cyclical
JILL,"J.Jill, Inc.",295994432,apparel-retail,Consumer-Cyclical
GCO,Genesco Inc.,280368448,apparel-retail,Consumer-Cyclical
CTRN,"Citi Trends, Inc.",188666816,apparel-retail,Consumer-Cyclical
TLYS,"Tilly's, Inc.",179438496,apparel-retail,Consumer-Cyclical
PLCE,"The Children's Place, Inc.",97073400,apparel-retail,Consumer-Cyclical
DHI,"D.R. Horton, Inc.",48896245760,residential-construction,Consumer-Cyclical
LEN,Lennar Corporation,43574104064,residential-construction,Consumer-Cyclical
PHM,"PulteGroup, Inc.",24534290432,residential-construction,Consumer-Cyclical
NVR,"NVR, Inc.",24031307776,residential-construction,Consumer-Cyclical
TOL,"Toll Brothers, Inc.",12878536704,residential-construction,Consumer-Cyclical
IBP,"Installed Building Products, Inc.",6929999360,residential-construction,Consumer-Cyclical
MTH,Meritage Homes Corporation,6429915648,residential-construction,Consumer-Cyclical
TMHC,Taylor Morrison Home Corporation,6049700864,residential-construction,Consumer-Cyclical
KBH,KB Home,5221447168,residential-construction,Consumer-Cyclical
SKY,Skyline Champion Corporation,4558483968,residential-construction,Consumer-Cyclical
TPH,"Tri Pointe Homes, Inc.",3741940736,residential-construction,Consumer-Cyclical
MHO,"M/I Homes, Inc.",3386262272,residential-construction,Consumer-Cyclical
CVCO,"Cavco Industries, Inc.",3149179648,residential-construction,Consumer-Cyclical
DFH,"Dream Finders Homes, Inc.",2927131648,residential-construction,Consumer-Cyclical
CCS,"Century Communities, Inc.",2647219712,residential-construction,Consumer-Cyclical
GRBK,"Green Brick Partners, Inc.",2544874752,residential-construction,Consumer-Cyclical
LGIH,"LGI Homes, Inc.",2279674624,residential-construction,Consumer-Cyclical
BZH,"Beazer Homes USA, Inc.",873860224,residential-construction,Consumer-Cyclical
HOV,"Hovnanian Enterprises, Inc.",843800448,residential-construction,Consumer-Cyclical
LEGH,Legacy Housing Corporation,519017792,residential-construction,Consumer-Cyclical
NKE,"NIKE, Inc.",139087527936,footwear-accessories,Consumer-Cyclical
DECK,Deckers Outdoor Corporation,21621352448,footwear-accessories,Consumer-Cyclical
SKX,"Skechers U.S.A., Inc.",10476791808,footwear-accessories,Consumer-Cyclical
ONON,On Holding AG,9455833088,footwear-accessories,Consumer-Cyclical
BIRK,Birkenstock Holding plc,8414604800,footwear-accessories,Consumer-Cyclical
CROX,"Crocs, Inc.",7544106496,footwear-accessories,Consumer-Cyclical
SHOO,"Steven Madden, Ltd.",2905042944,footwear-accessories,Consumer-Cyclical
WWW,"Wolverine World Wide, Inc.",859041088,footwear-accessories,Consumer-Cyclical
DBI,Designer Brands Inc.,545501952,footwear-accessories,Consumer-Cyclical
WEYS,"Weyco Group, Inc.",278372576,footwear-accessories,Consumer-Cyclical
RCKY,"Rocky Brands, Inc.",260627856,footwear-accessories,Consumer-Cyclical
MBLY,Mobileye Global Inc.,24211116032,auto-parts,Consumer-Cyclical
APTV,Aptiv PLC,21988052992,auto-parts,Consumer-Cyclical
GPC,Genuine Parts Company,21927057408,auto-parts,Consumer-Cyclical
LKQ,LKQ Corporation,11698126848,auto-parts,Consumer-Cyclical
ALV,"Autoliv, Inc.",9877249024,auto-parts,Consumer-Cyclical
BWA,BorgWarner Inc.,8302416384,auto-parts,Consumer-Cyclical
GNTX,Gentex Corporation,7894985728,auto-parts,Consumer-Cyclical
LEA,Lear Corporation,7220569088,auto-parts,Consumer-Cyclical
ALSN,"Allison Transmission Holdings, Inc.",6478635520,auto-parts,Consumer-Cyclical
MOD,Modine Manufacturing Company,4913275904,auto-parts,Consumer-Cyclical
GT,The Goodyear Tire & Rubber Company,3477946880,auto-parts,Consumer-Cyclical
VC,Visteon Corporation,3165882112,auto-parts,Consumer-Cyclical
QS,QuantumScape Corporation,2847332352,auto-parts,Consumer-Cyclical
DORM,"Dorman Products, Inc.",2821814528,auto-parts,Consumer-Cyclical
ADNT,Adient plc,2501050112,auto-parts,Consumer-Cyclical
GTX,Garrett Motion Inc.,2140125312,auto-parts,Consumer-Cyclical
DAN,Dana Incorporated,1929457664,auto-parts,Consumer-Cyclical
PHIN,PHINIA Inc.,1876657664,auto-parts,Consumer-Cyclical
FOXF,Fox Factory Holding Corp.,1811128320,auto-parts,Consumer-Cyclical
THRM,Gentherm Incorporated,1621168256,auto-parts,Consumer-Cyclical
XPEL,"XPEL, Inc.",886219136,auto-parts,Consumer-Cyclical
AXL,"American Axle & Manufacturing Holdings, Inc.",880471936,auto-parts,Consumer-Cyclical
MNRO,"Monro, Inc.",807057664,auto-parts,Consumer-Cyclical
SMP,"Standard Motor Products, Inc.",705705536,auto-parts,Consumer-Cyclical
MLR,"Miller Industries, Inc.",607565888,auto-parts,Consumer-Cyclical
PLOW,"Douglas Dynamics, Inc.",543632768,auto-parts,Consumer-Cyclical
SRI,"Stoneridge, Inc.",423922784,auto-parts,Consumer-Cyclical
CYD,China Yuchai International Limited,339532480,auto-parts,Consumer-Cyclical
CPS,Cooper-Standard Holdings Inc.,279235104,auto-parts,Consumer-Cyclical
CVGI,"Commercial Vehicle Group, Inc.",202633504,auto-parts,Consumer-Cyclical
MPAA,"Motorcar Parts of America, Inc.",110895936,auto-parts,Consumer-Cyclical
STRT,Strattec Security Corporation,92984656,auto-parts,Consumer-Cyclical
BALL,Ball Corporation,21593501696,packaging-containers,Consumer-Cyclical
AVY,Avery Dennison Corporation,17846605824,packaging-containers,Consumer-Cyclical
PKG,Packaging Corporation of America,15821078528,packaging-containers,Consumer-Cyclical
AMCR,Amcor plc,14467854336,packaging-containers,Consumer-Cyclical
WRK,WestRock Company,13213246464,packaging-containers,Consumer-Cyclical
IP,International Paper Company,12601204736,packaging-containers,Consumer-Cyclical
CCK,"Crown Holdings, Inc.",9958310912,packaging-containers,Consumer-Cyclical
GPK,Graphic Packaging Holding Company,8324594688,packaging-containers,Consumer-Cyclical
BERY,"Berry Global Group, Inc.",6823463424,packaging-containers,Consumer-Cyclical
REYN,Reynolds Consumer Products Inc.,5982429696,packaging-containers,Consumer-Cyclical
SON,Sonoco Products Company,5580929536,packaging-containers,Consumer-Cyclical
SEE,Sealed Air Corporation,5121279488,packaging-containers,Consumer-Cyclical
SLGN,Silgan Holdings Inc.,4941547008,packaging-containers,Consumer-Cyclical
GEF,"Greif, Inc.",2988240640,packaging-containers,Consumer-Cyclical
PTVE,Pactiv Evergreen Inc.,2431051776,packaging-containers,Consumer-Cyclical
OI,"O-I Glass, Inc.",2050858752,packaging-containers,Consumer-Cyclical
TRS,TriMas Corporation,1067619776,packaging-containers,Consumer-Cyclical
MYE,"Myers Industries, Inc.",842950272,packaging-containers,Consumer-Cyclical
PACK,Ranpak Holdings Corp.,558375296,packaging-containers,Consumer-Cyclical
MAR,"Marriott International, Inc.",67004067840,lodging,Consumer-Cyclical
HLT,Hilton Worldwide Holdings Inc.,49394085888,lodging,Consumer-Cyclical
H,Hyatt Hotels Corporation,15225483264,lodging,Consumer-Cyclical
CHH,"Choice Hotels International, Inc.",5994758656,lodging,Consumer-Cyclical
WH,"Wyndham Hotels & Resorts, Inc.",5902250496,lodging,Consumer-Cyclical
SHCO,Soho House & Co Inc.,1015517248,lodging,Consumer-Cyclical
CVNA,Carvana Co.,21608591360,auto-truck-dealerships,Consumer-Cyclical
KMX,"CarMax, Inc.",10814129152,auto-truck-dealerships,Consumer-Cyclical
PAG,"Penske Automotive Group, Inc.",10261959680,auto-truck-dealerships,Consumer-Cyclical
LAD,"Lithia Motors, Inc.",6946999296,auto-truck-dealerships,Consumer-Cyclical
AN,"AutoNation, Inc.",6651219968,auto-truck-dealerships,Consumer-Cyclical
ABG,"Asbury Automotive Group, Inc.",4311808000,auto-truck-dealerships,Consumer-Cyclical
GPI,"Group 1 Automotive, Inc.",3992865024,auto-truck-dealerships,Consumer-Cyclical
RUSHA,"Rush Enterprises, Inc.",3386221568,auto-truck-dealerships,Consumer-Cyclical
ACVA,ACV Auctions Inc.,2936601600,auto-truck-dealerships,Consumer-Cyclical
CARG,"CarGurus, Inc.",2387612416,auto-truck-dealerships,Consumer-Cyclical
SAH,"Sonic Automotive, Inc.",1924268672,auto-truck-dealerships,Consumer-Cyclical
KAR,"OPENLANE, Inc.",1915862400,auto-truck-dealerships,Consumer-Cyclical
DRVN,Driven Brands Holdings Inc.,1901687168,auto-truck-dealerships,Consumer-Cyclical
CARS,Cars.com Inc.,1131412736,auto-truck-dealerships,Consumer-Cyclical
CWH,"Camping World Holdings, Inc.",905943168,auto-truck-dealerships,Consumer-Cyclical
SDA,SunCar Technology Group Inc.,734684736,auto-truck-dealerships,Consumer-Cyclical
CRMT,"America's Car-Mart, Inc.",377133888,auto-truck-dealerships,Consumer-Cyclical
KFS,Kingsway Financial Services Inc.,256466256,auto-truck-dealerships,Consumer-Cyclical
RMBL,"RumbleOn, Inc.",183623328,auto-truck-dealerships,Consumer-Cyclical
CZOO,Cazoo Group Ltd,46415588,auto-truck-dealerships,Consumer-Cyclical
VRM,"Vroom, Inc.",23055890,auto-truck-dealerships,Consumer-Cyclical
LVS,Las Vegas Sands Corp.,34920349696,resorts-casinos,Consumer-Cyclical
MGM,MGM Resorts International,12873427968,resorts-casinos,Consumer-Cyclical
WYNN,"Wynn Resorts, Limited",10837999616,resorts-casinos,Consumer-Cyclical
CZR,"Caesars Entertainment, Inc.",7633152512,resorts-casinos,Consumer-Cyclical
MTN,"Vail Resorts, Inc.",7404558336,resorts-casinos,Consumer-Cyclical
RRR,"Red Rock Resorts, Inc.",5576404480,resorts-casinos,Consumer-Cyclical
BYD,Boyd Gaming Corporation,5180951040,resorts-casinos,Consumer-Cyclical
HGV,Hilton Grand Vacations Inc.,4520794112,resorts-casinos,Consumer-Cyclical
VAC,Marriott Vacations Worldwide Corporation,3418568960,resorts-casinos,Consumer-Cyclical
PENN,"PENN Entertainment, Inc.",2305745664,resorts-casinos,Consumer-Cyclical
MCRI,"Monarch Casino & Resort, Inc.",1299458304,resorts-casinos,Consumer-Cyclical
PLYA,Playa Hotels & Resorts N.V.,1291001088,resorts-casinos,Consumer-Cyclical
GDEN,"Golden Entertainment, Inc.",898567680,resorts-casinos,Consumer-Cyclical
DKNG,DraftKings Inc.,19901401088,gambling,Consumer-Cyclical
CHDN,Churchill Downs Incorporated,9875826688,gambling,Consumer-Cyclical
LNW,"Light & Wonder, Inc.",8399542784,gambling,Consumer-Cyclical
IGT,International Game Technology PLC,4019663872,gambling,Consumer-Cyclical
RSI,"Rush Street Interactive, Inc.",1768995328,gambling,Consumer-Cyclical
ACEL,"Accel Entertainment, Inc.",957555136,gambling,Consumer-Cyclical
EVRI,Everi Holdings Inc.,674043072,gambling,Consumer-Cyclical
GAMB,Gambling.com Group Limited,339469184,gambling,Consumer-Cyclical
AGS,"PlayAGS, Inc.",336143872,gambling,Consumer-Cyclical
CDRO,"Codere Online Luxembourg, S.A.",312555520,gambling,Consumer-Cyclical
INSE,"Inspired Entertainment, Inc.",227647472,gambling,Consumer-Cyclical
HAS,"Hasbro, Inc.",8558999552,leisure,Consumer-Cyclical
AS,"Amer Sports, Inc.",7316019712,leisure,Consumer-Cyclical
MAT,"Mattel, Inc.",6347889152,leisure,Consumer-Cyclical
PLNT,"Planet Fitness, Inc.",5248724480,leisure,Consumer-Cyclical
GOLF,Acushnet Holdings Corp.,3937094656,leisure,Consumer-Cyclical
PRKS,United Parks & Resorts Inc.,3191486976,leisure,Consumer-Cyclical
YETI,"YETI Holdings, Inc.",2949526528,leisure,Consumer-Cyclical
MODG,Topgolf Callaway Brands Corp.,2943552000,leisure,Consumer-Cyclical
LTH,"Life Time Group Holdings, Inc.",2812892672,leisure,Consumer-Cyclical
SIX,Six Flags Entertainment Corporation,2083272960,leisure,Consumer-Cyclical
VSTO,Vista Outdoor Inc.,2058601088,leisure,Consumer-Cyclical
FUN,"Cedar Fair, L.P.",2020882176,leisure,Consumer-Cyclical
MSGE,Madison Square Garden Entertainment Corp.,1933944576,leisure,Consumer-Cyclical
BOWL,Bowlero Corp.,1870027776,leisure,Consumer-Cyclical
OSW,OneSpaWorld Holdings Limited,1553955712,leisure,Consumer-Cyclical
XPOF,"Xponential Fitness, Inc.",555144128,leisure,Consumer-Cyclical
JOUT,Johnson Outdoors Inc.,389698208,leisure,Consumer-Cyclical
FNKO,"Funko, Inc.",350752512,leisure,Consumer-Cyclical
CLAR,Clarus Corporation,279959840,leisure,Consumer-Cyclical
